,LATITUDE,LONGITUDE,SHELF,NewRegion,zone,FULLREEF_ID,REEF,REEF_SITE_NO,VISIT_NO,REPORT_YEAR,Year,Date,time,ACBX,ACTO,CBRN,MSE,COVER.HC,Chla,COTS_exp,Cycl_exp,DHW_exp,DINe,Mud,PAR,Sal,CIacute,TCI3_COTS,TCI5_COTS,DINriv,DHWpa,Cyclpa,COTSpa,sedWQI,Rel.Dist.shelf,Dist.barr,tot_Rivinflu
1916,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso2,18,2010,2010,27/03/2010,20100327,1.9,9.4,3.3,6.5,23.2,0.174520832,0,0,1.3,0.193273094,0.000107061,15.94329255,0,0,0,0,0.093897529,0,0,0,0.06796,0.688310743,0.29963,13428.42184
1917,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso2,20,2012,2012,16/04/2012,20120416,0.1,1.8,1.5,10.2,15.1,0.174520832,0,0,0.93,0.193273094,0.000107061,15.94329255,0,1,0,0,0.015,0,1,0,0.06796,0.688310743,0.29963,2044.037437
1918,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso2,22,2014,2014,28/04/2014,20140428,1.2,11.1,3.6,11.4,30.8,0.174520832,0,0,0,0.193273094,0.000107061,15.94329255,0,1,0,0,0,0,1,0,0.06796,0.688310743,0.29963,0
1919,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso2,24,2016,2016,11/05/2016,20160511,1.9,30.9,6.1,8.3,51.2,0.174520832,0,0,3.32,0.193273094,0.000107061,15.94329255,0,1,0,0,0,1,0,0,0.06796,0.688310743,0.29963,0
1920,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso3,14,2006,2006,11/07/2006,20060711,3.207253886,1.9700039,0.6,6.452253607,14.47467268,0.174520832,0,0,0.79,0.193273094,0.000107061,15.94329255,0,0,0,2,0.010373088,0,0,0,0.06796,0.688310743,0.29963,2928.006346
1921,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso3,16,2008,2008,3/05/2008,20080503,0.226017558,1.71572165,1.080634969,5.73248275,11.89310574,0.174520832,0,0,0,0.193273094,0.000107061,15.94329255,0,0,0,0,0.159659942,0,0,0,0.06796,0.688310743,0.29963,45067.1321
1922,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso3,18,2010,2010,27/03/2010,20100327,2.5,6.7,2.1,10.9,26.7,0.174520832,0,0,1.3,0.193273094,0.000107061,15.94329255,0,0,0,0,0.093897529,0,0,0,0.06796,0.688310743,0.29963,13428.42184
1923,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso3,20,2012,2012,16/04/2012,20120416,0.1,1.2,1.1,8.2,12.4,0.174520832,0,0,0.93,0.193273094,0.000107061,15.94329255,0,1,0,0,0.015,0,1,0,0.06796,0.688310743,0.29963,2044.037437
1924,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso3,22,2014,2014,28/04/2014,20140428,0.3,4.4,1.5,9.4,17.7,0.174520832,0,0,0,0.193273094,0.000107061,15.94329255,0,1,0,0,0,0,1,0,0.06796,0.688310743,0.29963,0
1925,-18.4613,146.9983,M,central,OC,18031S,LittleKelso,Little Kelso3,24,2016,2016,11/05/2016,20160511,1.5,22.6,5.4,10,43.4,0.174520832,0,0,3.32,0.193273094,0.000107061,15.94329255,0,1,0,0,0,1,0,0,0.06796,0.688310743,0.29963,0
1926,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,2,1994,1993,12/10/1993,19931012,0.313846154,0.8,1.735384615,6.473846154,11.05230769,0.115542346,0.22972973,0,0,0.249635154,0.000728789,15.6854433,0,1,1,1,0.004212338,0,0,1,0.29191,0.602528242,0.18331,1228.787339
1927,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,3,1995,1994,16/10/1994,19941016,0.289032258,0.129032258,0.689032258,5.689462366,8.116989247,0.115542346,0.533333333,0,3.63,0.249635154,0.000728789,15.6854433,0,2,2,2,0.03417369,1,0,1,0.29191,0.602528242,0.18331,9968.857282
1928,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,4,1996,1995,6/10/1995,19951006,0,0,0.578972183,4.279275656,6.93246012,0.115542346,1.444444444,0,0.96,0.249635154,0.000728789,15.6854433,0,1,3,3,0.007314369,0,0,1,0.29191,0.602528242,0.18331,2133.685249
1929,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,5,1997,1996,15/10/1996,19961015,0,0,1.074162679,5.026794258,7.500956938,0.115542346,0.897727273,0,1.76,0.249635154,0.000728789,15.6854433,0,1,3,4,0.024423843,0,0,1,0.29191,0.602528242,0.18331,7124.715142
1930,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,6,1998,1997,16/10/1997,19971016,0,0.2,1.104097809,4.65387551,6.97076846,0.115542346,1.920454545,0,0,0.249635154,0.000728789,15.6854433,0,1,3,5,0.111272978,0,0,1,0.29191,0.602528242,0.18331,32459.60408
1931,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,7,1999,1998,16/10/1998,19981016,0,0,0.901005025,4.637339547,6.665240711,0.115542346,0.051282051,0,1.14,0.249635154,0.000728789,15.6854433,0,1,2,4,0.101360274,0,1,0,0.29191,0.602528242,0.18331,29567.95463
1932,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,8,2000,1999,21/10/1999,19991021,0.205128205,0.298642534,1.838461538,5.361689291,8.995927602,0.115542346,0,0,0.46,0.249635154,0.000728789,15.6854433,0,0,1,3,0.065803227,0,0,0,0.29191,0.602528242,0.18331,19195.55614
1933,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,9,2001,2000,23/07/2000,20000723,0.185106383,0.385613896,1.442435582,4.789269093,8.139372899,0.115542346,0,0,0.15,0.249635154,0.000728789,15.6854433,0,0,0,2,0.164479736,0,0,0,0.29191,0.602528242,0.18331,47980.62549
1934,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,10,2002,2001,4/07/2001,20010704,0,0.100502513,2.630666151,4.052686509,7.912060302,0.115542346,0.013333333,0,0.29,0.249635154,0.000728789,15.6854433,0,0,0,1,0.102299792,0,0,0,0.29191,0.602528242,0.18331,29842.02256
1935,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,11,2003,2002,28/07/2002,20020728,0.507614213,0.100502513,4.008573323,7.648121317,14.17699411,0.115542346,0.011111111,0,1.62,0.249635154,0.000728789,15.6854433,0,0,0,0,0.056320219,0,0,0,0.29191,0.602528242,0.18331,16429.25392
1936,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,12,2004,2003,30/08/2003,20030830,0.6,0.6,4.470665604,7.083486117,13.97785306,0.115542346,0,0,0.93,0.249635154,0.000728789,15.6854433,0,0,0,0,0.024143439,0,0,0,0.29191,0.602528242,0.18331,7042.917945
1937,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,13,2005,2004,29/08/2004,20040829,0.1,0.2,3.2,7.1,13,0.115542346,0.030612245,0,2.5,0.249635154,0.000728789,15.6854433,0,0,0,0,0.01697919,0,0,0,0.29191,0.602528242,0.18331,4953.024378
1938,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,15,2007,2006,13/10/2006,20061013,0.801809955,0.396078431,5.759011297,6.429590298,15.38770585,0.115542346,0.05,0,0,0.249635154,0.000728789,15.6854433,0,0,0,0,0.023137135,0,0,0,0.29191,0.602528242,0.18331,6749.36774
1939,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,17,2009,2008,31/10/2008,20081031,0.100502513,2.005527638,5.80201005,7.209045226,17.41909548,0.115542346,0.034482759,0,0.82,0.249635154,0.000728789,15.6854433,0,0,0,0,0.356120926,0,0,0,0.29191,0.602528242,0.18331,103884.5589
1940,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,19,2011,2010,25/10/2010,20101025,0.3,0.8,6.4,8.3,17.9,0.115542346,0.161290323,0,1.99,0.249635154,0.000728789,15.6854433,0,0,0,0,0.100299734,0,0,0,0.29191,0.602528242,0.18331,29258.58289
1941,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,21,2013,2012,21/10/2012,20121021,0,0.3,6,9.3,18.3,0.115542346,0.744186047,0,0,0.249635154,0.000728789,15.6854433,0,1,1,1,0,0,0,1,0.29191,0.602528242,0.18331,0
1942,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,23,2015,2014,6/12/2014,20141206,0,0,0.3,3,4.1,0.115542346,0.094117647,14,0.18,0.249635154,0.000728789,15.6854433,0,1,1,1,0,0,1,0,0.29191,0.602528242,0.18331,0
1943,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard1,25,2017,2016,14/12/2016,20161214,0,0,0,3.6,5,0.115542346,0,0,8.61,0.249635154,0.000728789,15.6854433,0,1,0,1,0,1,0,0,0.29191,0.602528242,0.18331,0
1944,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,2,1994,1993,12/10/1993,19931012,1.190883191,0.763532764,3.407407407,11.60683761,18.3019943,0.115542346,0.22972973,0,0,0.249635154,0.000728789,15.6854433,0,1,1,1,0.004212338,0,0,1,0.29191,0.602528242,0.18331,1228.787339
1945,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,3,1995,1994,16/10/1994,19941016,0.142857143,0.838095238,2.136507937,7.197883598,12.72804233,0.115542346,0.533333333,0,3.63,0.249635154,0.000728789,15.6854433,0,2,2,2,0.03417369,1,0,1,0.29191,0.602528242,0.18331,9968.857282
1946,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,4,1996,1995,6/10/1995,19951006,0.097560976,0.406366007,3.174807043,7.25622553,12.2415711,0.115542346,1.444444444,0,0.96,0.249635154,0.000728789,15.6854433,0,1,3,3,0.007314369,0,0,1,0.29191,0.602528242,0.18331,2133.685249
1947,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,5,1997,1996,15/10/1996,19961015,0,0.4,2.3,8.328205128,13.14102564,0.115542346,0.897727273,0,1.76,0.249635154,0.000728789,15.6854433,0,1,3,4,0.024423843,0,0,1,0.29191,0.602528242,0.18331,7124.715142
1948,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,6,1998,1997,16/10/1997,19971016,0,0.1,4.134626459,8.027989612,14.24180029,0.115542346,1.920454545,0,0,0.249635154,0.000728789,15.6854433,0,1,3,5,0.111272978,0,0,1,0.29191,0.602528242,0.18331,32459.60408
1949,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,7,1999,1998,16/10/1998,19981016,0,0,2.309121751,7.833318879,12.4565722,0.115542346,0.051282051,0,1.14,0.249635154,0.000728789,15.6854433,0,1,2,4,0.101360274,0,1,0,0.29191,0.602528242,0.18331,29567.95463
1950,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,8,2000,1999,21/10/1999,19991021,0,0.103092784,3.226860768,8.146474831,14.20129527,0.115542346,0,0,0.46,0.249635154,0.000728789,15.6854433,0,0,1,3,0.065803227,0,0,0,0.29191,0.602528242,0.18331,19195.55614
1951,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,9,2001,2000,23/07/2000,20000723,0,0.125628141,1.628768844,9.136306533,11.7669598,0.115542346,0,0,0.15,0.249635154,0.000728789,15.6854433,0,0,0,2,0.164479736,0,0,0,0.29191,0.602528242,0.18331,47980.62549
1952,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,10,2002,2001,4/07/2001,20010704,0.1,0,2.529032258,8.648387097,11.97741935,0.115542346,0.013333333,0,0.29,0.249635154,0.000728789,15.6854433,0,0,0,1,0.102299792,0,0,0,0.29191,0.602528242,0.18331,29842.02256
1953,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,11,2003,2002,28/07/2002,20020728,0.501507538,0.8,3.202512563,8.305527638,13.71055276,0.115542346,0.011111111,0,1.62,0.249635154,0.000728789,15.6854433,0,0,0,0,0.056320219,0,0,0,0.29191,0.602528242,0.18331,16429.25392
1954,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,12,2004,2003,30/08/2003,20030830,0.403030303,0.303030303,3.821891674,8.834783325,14.89955091,0.115542346,0,0,0.93,0.249635154,0.000728789,15.6854433,0,0,0,0,0.024143439,0,0,0,0.29191,0.602528242,0.18331,7042.917945
1955,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,13,2005,2004,29/08/2004,20040829,0.201010101,0.803030303,2.303030303,11.11515152,16.92828283,0.115542346,0.030612245,0,2.5,0.249635154,0.000728789,15.6854433,0,0,0,0,0.01697919,0,0,0,0.29191,0.602528242,0.18331,4953.024378
1956,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,15,2007,2006,13/10/2006,20061013,0.2,1.1,6.002512563,9.810050251,19.51658291,0.115542346,0.05,0,0,0.249635154,0.000728789,15.6854433,0,0,0,0,0.023137135,0,0,0,0.29191,0.602528242,0.18331,6749.36774
1957,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,17,2009,2008,31/10/2008,20081031,0.3,0.800502513,5.704020101,11.61407035,21.02160804,0.115542346,0.034482759,0,0.82,0.249635154,0.000728789,15.6854433,0,0,0,0,0.356120926,0,0,0,0.29191,0.602528242,0.18331,103884.5589
1958,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,19,2011,2010,25/10/2010,20101025,0.2,1,7.5,12.1,25.8,0.115542346,0.161290323,0,1.99,0.249635154,0.000728789,15.6854433,0,0,0,0,0.100299734,0,0,0,0.29191,0.602528242,0.18331,29258.58289
1959,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,21,2013,2012,21/10/2012,20121021,0.8,1.501507538,8.105025126,14.81306533,28.5201005,0.115542346,0.744186047,0,0,0.249635154,0.000728789,15.6854433,0,1,1,1,0,0,0,1,0.29191,0.602528242,0.18331,0
1960,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,23,2015,2014,6/12/2014,20141206,0,0,0.4,6.8,8.5,0.115542346,0.094117647,14,0.18,0.249635154,0.000728789,15.6854433,0,1,1,1,0,0,1,0,0.29191,0.602528242,0.18331,0
1961,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard2,25,2017,2016,14/12/2016,20161214,0,0,0.2,4.4,5.3,0.115542346,0,0,8.61,0.249635154,0.000728789,15.6854433,0,1,0,1,0,1,0,0,0.29191,0.602528242,0.18331,0
1962,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,2,1994,1993,12/10/1993,19931012,0.592592593,0.740740741,3.397190294,13.16985951,21.55300128,0.115542346,0.22972973,0,0,0.249635154,0.000728789,15.6854433,0,1,1,1,0.004212338,0,0,1,0.29191,0.602528242,0.18331,1228.787339
1963,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,3,1995,1994,16/10/1994,19941016,0.457142857,0.222222222,3.558543417,13.51512605,20.42640056,0.115542346,0.533333333,0,3.63,0.249635154,0.000728789,15.6854433,0,2,2,2,0.03417369,1,0,1,0.29191,0.602528242,0.18331,9968.857282
1964,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,4,1996,1995,6/10/1995,19951006,0,0.820029228,3.989751326,9.905464819,16.85052656,0.115542346,1.444444444,0,0.96,0.249635154,0.000728789,15.6854433,0,1,3,3,0.007314369,0,0,1,0.29191,0.602528242,0.18331,2133.685249
1965,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,5,1997,1996,15/10/1996,19961015,0,0.301005025,2.002512563,8.009547739,13.11959799,0.115542346,0.897727273,0,1.76,0.249635154,0.000728789,15.6854433,0,1,3,4,0.024423843,0,0,1,0.29191,0.602528242,0.18331,7124.715142
1966,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,6,1998,1997,16/10/1997,19971016,0,0,3.941399821,11.05489741,16.82712282,0.115542346,1.920454545,0,0,0.249635154,0.000728789,15.6854433,0,1,3,5,0.111272978,0,0,1,0.29191,0.602528242,0.18331,32459.60408
1967,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,7,1999,1998,16/10/1998,19981016,0.205128205,0,3.131671176,13.2160804,18.88103337,0.115542346,0.051282051,0,1.14,0.249635154,0.000728789,15.6854433,0,1,2,4,0.101360274,0,1,0,0.29191,0.602528242,0.18331,29567.95463
1968,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,8,2000,1999,21/10/1999,19991021,0.101522843,0.101522843,2.050102915,9.208312518,14.01384012,0.115542346,0,0,0.46,0.249635154,0.000728789,15.6854433,0,0,1,3,0.065803227,0,0,0,0.29191,0.602528242,0.18331,19195.55614
1969,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,9,2001,2000,23/07/2000,20000723,0,0.100502513,2.293687952,10.63092291,14.81005025,0.115542346,0,0,0.15,0.249635154,0.000728789,15.6854433,0,0,0,2,0.164479736,0,0,0,0.29191,0.602528242,0.18331,47980.62549
1970,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,10,2002,2001,4/07/2001,20010704,0.401005025,0.200502513,4.808542714,13.62864322,21.14572864,0.115542346,0.013333333,0,0.29,0.249635154,0.000728789,15.6854433,0,0,0,1,0.102299792,0,0,0,0.29191,0.602528242,0.18331,29842.02256
1971,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,11,2003,2002,28/07/2002,20020728,0,0.5,3.615151515,11.93636364,19.26262626,0.115542346,0.011111111,0,1.62,0.249635154,0.000728789,15.6854433,0,0,0,0,0.056320219,0,0,0,0.29191,0.602528242,0.18331,16429.25392
1972,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,12,2004,2003,30/08/2003,20030830,0.724524759,0.523560209,4.325367608,12.77487676,20.39148766,0.115542346,0,0,0.93,0.249635154,0.000728789,15.6854433,0,0,0,0,0.024143439,0,0,0,0.29191,0.602528242,0.18331,7042.917945
1973,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,13,2005,2004,29/08/2004,20040829,0.3,1.4,2,14,19.8,0.115542346,0.030612245,0,2.5,0.249635154,0.000728789,15.6854433,0,0,0,0,0.01697919,0,0,0,0.29191,0.602528242,0.18331,4953.024378
1974,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,15,2007,2006,13/10/2006,20061013,0.200502513,2.105025126,4.106532663,17.73015075,28.14924623,0.115542346,0.05,0,0,0.249635154,0.000728789,15.6854433,0,0,0,0,0.023137135,0,0,0,0.29191,0.602528242,0.18331,6749.36774
1975,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,17,2009,2008,31/10/2008,20081031,0.4,1.6,6,14.9,28.2,0.115542346,0.034482759,0,0.82,0.249635154,0.000728789,15.6854433,0,0,0,0,0.356120926,0,0,0,0.29191,0.602528242,0.18331,103884.5589
1976,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,19,2011,2010,25/10/2010,20101025,0.400502513,2.404522613,8.709045226,14.71909548,31.53969849,0.115542346,0.161290323,0,1.99,0.249635154,0.000728789,15.6854433,0,0,0,0,0.100299734,0,0,0,0.29191,0.602528242,0.18331,29258.58289
1977,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,21,2013,2012,21/10/2012,20121021,0.9,2.2,6.7,15,29.1,0.115542346,0.744186047,0,0,0.249635154,0.000728789,15.6854433,0,1,1,1,0,0,0,1,0.29191,0.602528242,0.18331,0
1978,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,23,2015,2014,6/12/2014,20141206,0,0.1,0.8,10.9,14.1,0.115542346,0.094117647,14,0.18,0.249635154,0.000728789,15.6854433,0,1,1,1,0,0,1,0,0.29191,0.602528242,0.18331,0
1979,-14.69146667,145.4692333,M,central,OO,14116S,Lizard,Lizard3,25,2017,2016,14/12/2016,20161214,0,0,0.1,8.4,10.1,0.115542346,0,0,8.61,0.249635154,0.000728789,15.6854433,0,1,0,1,0,1,0,0,0.29191,0.602528242,0.18331,0
1980,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,1,1993,1993,12/06/1993,19930612,0.746438746,1.185185185,4.111925112,11.14570615,24.76556777,0.175921259,0,0,0,2.415494703,0.000693846,13.03277695,0,0,0,0,0.097533331,0,0,0,0.59324,0.236162495,0.42325,3273.087318
1981,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,3,1995,1995,15/04/1995,19950415,0.76461039,2.293268823,3.516265597,9.091651812,25.84764663,0.175921259,0,0,0.94,2.415494703,0.000693846,13.03277695,0,0,0,0,0.100850023,0,0,0,0.59324,0.236162495,0.42325,5451.198483
1982,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,4,1996,1996,7/01/1996,19960107,2.2,1.9,4.5,12,35,0.175921259,0,0,0.94,2.415494703,0.000693846,13.03277695,0,0,0,0,0.217339787,0,0,0,0.59324,0.236162495,0.42325,17306.3169
1983,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,5,1997,1997,29/01/1997,19970129,0.7,2.8,3.1,7.6,23.3,0.175921259,0,0,1.48,2.415494703,0.000693846,13.03277695,0,0,0,0,0.410216447,0,0,0,0.59324,0.236162495,0.42325,76022.03088
1984,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,6,1998,1998,1/02/1998,19980201,0.7,1.2,6.2,11.3,30,0.175921259,0.096774194,0,0,2.415494703,0.000693846,13.03277695,0,0,0,0,0.370081624,0,0,0,0.59324,0.236162495,0.42325,69265.42905
1985,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,7,1999,1999,25/01/1999,19990125,0,0.404040404,4.626668697,10.0614182,20.03350084,0.175921259,0.206896552,0,0.31,2.415494703,0.000693846,13.03277695,0,1,0,0,0.409585807,0,1,0,0.59324,0.236162495,0.42325,46028.47885
1986,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,8,2000,2000,28/01/2000,20000128,0,0,1.115233972,6.816557532,9.76597186,0.175921259,0,4,0,2.415494703,0.000693846,13.03277695,0,1,0,0,0.695940043,0,1,0,0.59324,0.236162495,0.42325,112874.6375
1987,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,9,2001,2001,6/02/2001,20010206,0,0,1.5,6.22020202,9.921212121,0.175921259,0,0,0,2.415494703,0.000693846,13.03277695,0,0,0,0,0.433082549,0,0,0,0.59324,0.236162495,0.42325,70181.6985
1988,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,10,2002,2001,20/09/2001,20010920,0,0,1.8,7.7,12.8,0.175921259,0,0,1.25,2.415494703,0.000693846,13.03277695,0,0,0,0,0.433082549,0,0,0,0.59324,0.236162495,0.42325,70181.6985
1989,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,11,2003,2002,6/11/2002,20021106,0,0,1.503015075,6.604020101,10.71256281,0.175921259,0,0,1.16,2.415494703,0.000693846,13.03277695,0,0,0,0,0.16032818,0,0,0,0.59324,0.236162495,0.42325,38253.23664
1990,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,12,2004,2004,13/01/2004,20040113,0.111111111,0,1.663888889,8.525,12.5875,0.175921259,0,0,0,2.415494703,0.000693846,13.03277695,0,0,0,0,0.248204555,0,0,0,0.59324,0.236162495,0.42325,12515.43116
1991,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,13,2005,2005,19/01/2005,20050119,0,0.5,2.2,10.6,16,0.175921259,0,0,0.7,2.415494703,0.000693846,13.03277695,0,0,0,0,0.214602059,0,0,0,0.59324,0.236162495,0.42325,36647.13644
1992,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,15,2007,2007,13/01/2007,20070113,0.3,0.2,6.1,5.3,15.3,0.175921259,0,0,0.6,2.415494703,0.000693846,13.03277695,0,0,0,0,0.416860354,0,0,0,0.59324,0.236162495,0.42325,77795.10265
1993,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,17,2009,2009,11/02/2009,20090211,0.5,0.4,7.4,5,20.1,0.175921259,0,0,0.3,2.415494703,0.000693846,13.03277695,0,0,0,0,1.093581408,0,0,0,0.59324,0.236162495,0.42325,259640.9376
1994,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,19,2011,2011,22/01/2011,20110122,0.1,0.2,5.2,6.9,19.3,0.175921259,0,0,0.95,2.415494703,0.000693846,13.03277695,0,1,0,0,1.81853234,1,1,0,0.59324,0.236162495,0.42325,412724.5533
1995,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,21,2013,2013,3/01/2013,20130103,0,0,10,8.9,27,0.175921259,2.423365488,0,0,2.415494703,0.000693846,13.03277695,0,1,1,1,0.112367633,0,0,1,0.59324,0.236162495,0.42325,115.551035
1996,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,23,2015,2015,2/03/2015,20150302,0,0,7.8,5.6,18.1,0.175921259,0.570203644,0,1.5,2.415494703,0.000693846,13.03277695,0,2,2,2,0,0,1,1,0.59324,0.236162495,0.42325,0
1997,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles1,25,2017,2016,5/09/2016,20160905,0.1,0.1,11.4,5.9,21.3,0.175921259,0,0,2.62,2.415494703,0.000693846,13.03277695,0,0,1,2,0,0,0,0,0.59324,0.236162495,0.42325,0
1998,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles2,1,1993,1993,12/06/1993,19930612,1.491669856,1.831305013,3.716239316,12.69488455,29.90694391,0.175921259,0,0,0,2.415494703,0.000693846,13.03277695,0,0,0,0,0.097533331,0,0,0,0.59324,0.236162495,0.42325,3273.087318
1999,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles2,3,1995,1995,15/04/1995,19950415,4.69468005,1.906357284,4.537506142,12.00731047,34.13982051,0.175921259,0,0,0.94,2.415494703,0.000693846,13.03277695,0,0,0,0,0.100850023,0,0,0,0.59324,0.236162495,0.42325,5451.198483
2000,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles2,4,1996,1996,7/01/1996,19960107,4.166295609,2.211193568,6.183549784,10.76615131,39.38495156,0.175921259,0,0,0.94,2.415494703,0.000693846,13.03277695,0,0,0,0,0.217339787,0,0,0,0.59324,0.236162495,0.42325,17306.3169
2001,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles2,5,1997,1997,29/01/1997,19970129,4.853846154,1.502564103,6.151282051,8.692307692,34.68717949,0.175921259,0,0,1.48,2.415494703,0.000693846,13.03277695,0,0,0,0,0.410216447,0,0,0,0.59324,0.236162495,0.42325,76022.03088
2002,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles2,6,1998,1998,1/02/1998,19980201,1.508695652,0.3,3.760869565,7.065217391,23.53913043,0.175921259,0.096774194,0,0,2.415494703,0.000693846,13.03277695,0,0,0,0,0.370081624,0,0,0,0.59324,0.236162495,0.42325,69265.42905
2003,-16.38351667,145.57095,I,central,CC,16028S,LowIsles,Low Isles2,7,1999,1999,25/01/1999,19990125,0,0,4.153450178,9.985733546,19.8295747,0.175921259,0.206896552,0,0.31,2.415494703,0.000693846,13.03277695,0,1,0,0,0.409585807,0,1,0,0.59324,0.236162495,0.42325,46028.47885
